Maimai data courtesy Jeff McDonnell           
1.0  ! stepsize (d)            
ST1: All data in mm/d           
ST2           
ST3           
*  ! list directed format ok here           
       year,     month,       day,         hour,      min,       QC,   P (mm/d),         E (mm/d),         Q_obs (mm/d)
       1986         12         10          0          0          0     0.000000e+000     3.690000e+000     2.400000e-003 
       1986         12         11          0          0          0     0.000000e+000     3.690000e+000     2.400000e-003 
       1986         12         12          0          0          0     0.000000e+000     3.690000e+000     2.400000e-003 
       1986         12         13          0          0          0     0.000000e+000     3.690000e+000     2.400000e-003 
       1986         12         14          0          0          0     0.000000e+000     3.690000e+000     2.400000e-003 
       1986         12         15          0          0          0     1.320000e+001     3.690000e+000     5.617895e-002 
       1986         12         16          0          0          0     1.300000e+000     3.690000e+000     9.341053e-002 
       1986         12         17          0          0          0     1.020000e+001     3.690000e+000     7.194730e-003 
       1986         12         18          0          0          0     4.000000e-001     3.690000e+000     2.400000e-003 
       1986         12         19          0          0          0     0.000000e+000     3.690000e+000     2.400000e-003 
       1986         12         20          0          0          0     5.500000e+000     3.690000e+000     2.400000e-003 
       1986         12         21          0          0          0     7.000000e-001     3.690000e+000     9.512633e-002 
       1986         12         22          0          0          0     2.830000e+001     3.690000e+000     1.727432e+000 
       1986         12         23          0          0          0     5.400000e+000     3.690000e+000     2.866926e+000 
       1986         12         24          0          0          0     1.300000e+001     3.690000e+000     1.904495e+000 
       1986         12         25          0          0          0     9.400000e+000     3.690000e+000     1.252421e+000 
       1986         12         26          0          0          0     7.900000e+000     3.690000e+000     2.665326e+000 
       1986         12         27          0          0          0     1.600000e+000     3.690000e+000     9.065368e-001 
       1986         12         28          0          0          0     0.000000e+000     3.690000e+000     3.822632e-001 
       1986         12         29          0          0          0     0.000000e+000     3.690000e+000     2.119263e-001 
       1986         12         30          0          0          0     4.750000e+001     3.690000e+000     1.658435e+001 
       1986         12         31          0          0          0     1.480000e+001     3.690000e+000     1.020543e+001 
       1987          1          1          0          0          0     0.000000e+000     3.690000e+000     3.195287e+000 
       1987          1          2          0          0          0     0.000000e+000     3.830020e+000     1.042910e+000 
       1987          1          3          0          0          0     0.000000e+000     3.830020e+000     4.757200e-001 
       1987          1          4          0          0          0     0.000000e+000     3.830020e+000     2.891800e-001 
       1987          1          5          0          0          0     0.000000e+000     3.830020e+000     2.116000e-001 
       1987          1          6          0          0          0     0.000000e+000     3.830020e+000     1.344900e-001 
       1987          1          7          0          0          0     0.000000e+000     3.830020e+000     8.930000e-002 
       1987          1          8          0          0          0     0.000000e+000     3.830020e+000     5.116263e-002 
       1987          1          9          0          0          0     0.000000e+000     3.830020e+000     2.584210e-003 
       1987          1         10          0          0          0     0.000000e+000     3.830020e+000     2.400000e-003 
       1987          1         11          0          0          0     2.200000e+000     3.830020e+000     2.400000e-003 
       1987          1         12          0          0          0     4.500000e+000     3.830020e+000     2.400000e-003 
       1987          1         13          0          0          0     1.000000e-001     3.830020e+000     2.400000e-003 
       1987          1         14          0          0          0     8.000000e-001     3.830020e+000     2.400000e-003 
       1987          1         15          0          0          0     1.750000e+001     3.830020e+000     3.962000e-002 
       1987          1         16          0          0          0     9.170000e+001     3.830020e+000     3.486991e+001 
       1987          1         17          0          0          0     4.000000e-001     3.830020e+000     6.564550e+000 
       1987          1         18          0          0          0     2.710000e+001     3.830020e+000     2.229410e+000 
       1987          1         19          0          0          0     2.960000e+001     3.830020e+000     2.653076e+001 
       1987          1         20          0          0          0     7.400000e+000     3.830020e+000     1.896800e+000 
       1987          1         21          0          0          0     2.000000e+000     3.830020e+000     1.045040e+000 
       1987          1         22          0          0          0     5.800000e+000     3.830020e+000     1.008100e+000 
       1987          1         23          0          0          0     4.020000e+001     3.830020e+000     1.592499e+001 
       1987          1         24          0          0          0     4.240000e+001     3.830020e+000     2.782889e+001 
       1987          1         25          0          0          0     5.700000e+000     3.830020e+000     1.389204e+001 
       1987          1         26          0          0          0     6.100000e+000     3.830020e+000     4.686930e+000 
       1987          1         27          0          0          0     2.600000e+000     3.830020e+000     3.298500e+000 
       1987          1         28          0          0          0     0.000000e+000     3.830020e+000     1.854960e+000 
       1987          1         29          0          0          0     5.260000e+001     3.830020e+000     2.302734e+001 
       1987          1         30          0          0          0     0.000000e+000     3.830020e+000     1.091222e+001 
       1987          1         31          0          0          0     0.000000e+000     3.830020e+000     2.541780e+000 
       1987          2          1          0          0          0     1.600000e+000     3.830020e+000     1.376390e+000 
       1987          2          2          0          0          0     0.000000e+000     3.590020e+000     9.351800e-001 
       1987          2          3          0          0          0     2.700000e+000     3.590020e+000     6.552100e-001 
       1987          2          4          0          0          0     2.200000e+000     3.590020e+000     5.096700e-001 
       1987          2          5          0          0          0     5.180000e+001     3.590020e+000     1.854024e+001 
       1987          2          6          0          0          0     7.200000e+000     3.590020e+000     5.842810e+000 
       1987          2          7          0          0          0     1.800000e+000     3.590020e+000     3.587780e+000 
       1987          2          8          0          0          0     5.000000e-001     3.590020e+000     1.675740e+000 
       1987          2          9          0          0          0     0.000000e+000     3.590020e+000     9.350600e-001 
       1987          2         10          0          0          0     0.000000e+000     3.590020e+000     5.723400e-001 
       1987          2         11          0          0          0     0.000000e+000     3.590020e+000     4.142300e-001 
       1987          2         12          0          0          0     2.000000e-001     3.590020e+000     3.012700e-001 
       1987          2         13          0          0          0     1.680000e+001     3.590020e+000     9.364500e-001 
       1987          2         14          0          0          0     9.300000e+000     3.590020e+000     1.984180e+000 
       1987          2         15          0          0          0     5.000000e-001     3.590020e+000     7.638600e-001 
       1987          2         16          0          0          0     0.000000e+000     3.590020e+000     4.046500e-001 
       1987          2         17          0          0          0     0.000000e+000     3.590020e+000     3.525800e-001 
       1987          2         18          0          0          0     2.900000e+000     3.590020e+000     3.362900e-001 
       1987          2         19          0          0          0     1.040000e+001     3.590020e+000     1.114500e+000 
       1987          2         20          0          0          0     0.000000e+000     3.590020e+000     3.703900e-001 
       1987          2         21          0          0          0     0.000000e+000     3.590020e+000     2.967100e-001 
       1987          2         22          0          0          0     0.000000e+000     3.590020e+000     1.774500e-001 
       1987          2         23          0          0          0     1.000000e-001     3.590020e+000     1.288800e-001 
       1987          2         24          0          0          0     4.980000e+001     3.590020e+000     1.359666e+001 
       1987          2         25          0          0          0     0.000000e+000     3.590020e+000     2.444790e+000 
       1987          2         26          0          0          0     0.000000e+000     3.590020e+000     9.188900e-001 
       1987          2         27          0          0          0     2.000000e-001     3.590020e+000     6.333000e-001 
       1987          2         28          0          0          0     8.400000e+000     3.590020e+000     1.023260e+000 
       1987          3          1          0          0          0     2.500000e+000     3.590020e+000     5.534200e-001 
       1987          3          2          0          0          0     0.000000e+000     2.820000e+000     3.857500e-001 
       1987          3          3          0          0          0     5.500000e+000     2.820000e+000     5.510700e-001 
       1987          3          4          0          0          0     0.000000e+000     2.820000e+000     4.354000e-001 
       1987          3          5          0          0          0     0.000000e+000     2.820000e+000     3.200900e-001 
       1987          3          6          0          0          0     0.000000e+000     2.820000e+000     2.863700e-001 
       1987          3          7          0          0          0     0.000000e+000     2.820000e+000     2.270900e-001 
       1987          3          8          0          0          0     0.000000e+000     2.820000e+000     1.626700e-001 
       1987          3          9          0          0          0     0.000000e+000     2.820000e+000     1.745300e-001 
       1987          3         10          0          0          0     2.390000e+001     2.820000e+000     1.183420e+000 
       1987          3         11          0          0          0     1.720000e+001     2.820000e+000     8.629750e+000 
       1987          3         12          0          0          0     8.100000e+000     2.820000e+000     2.477680e+000 
       1987          3         13          0          0          0     2.000000e-001     2.820000e+000     2.134590e+000 
       1987          3         14          0          0          0     4.000000e+000     2.820000e+000     1.206780e+000 
       1987          3         15          0          0          0     0.000000e+000     2.820000e+000     9.378900e-001 
       1987          3         16          0          0          0     0.000000e+000     2.820000e+000     6.671600e-001 
       1987          3         17          0          0          0     1.700000e+000     2.820000e+000     5.092800e-001 
       1987          3         18          0          0          0     6.000000e-001     2.820000e+000     4.703000e-001 
       1987          3         19          0          0          0     0.000000e+000     2.820000e+000     4.249400e-001 
       1987          3         20          0          0          0     0.000000e+000     2.820000e+000     1.923900e-001 
       1987          3         21          0          0          0     0.000000e+000     2.820000e+000     1.991500e-001 
       1987          3         22          0          0          0     0.000000e+000     2.820000e+000     3.388200e-001 
       1987          3         23          0          0          0     0.000000e+000     2.820000e+000     1.981100e-001 
       1987          3         24          0          0          0     4.400000e+000     2.820000e+000     2.777100e-001 
       1987          3         25          0          0          0     5.100000e+000     2.820000e+000     6.386600e-001 
       1987          3         26          0          0          0     2.100000e+001     2.820000e+000     2.541580e+000 
       1987          3         27          0          0          0     0.000000e+000     2.820000e+000     1.687480e+000 
       1987          3         28          0          0          0     0.000000e+000     2.820000e+000     6.174900e-001 
       1987          3         29          0          0          0     0.000000e+000     2.820000e+000     4.302200e-001 
       1987          3         30          0          0          0     1.000000e-001     2.820000e+000     3.842600e-001 
       1987          3         31          0          0          0     2.540000e+001     2.820000e+000     2.313680e+000 
       1987          4          1          0          0          0     5.040000e+001     2.820000e+000     3.501164e+001 
       1987          4          2          0          0          0     5.000000e+000     1.889980e+000     1.353811e+001 
       1987          4          3          0          0          0     1.000000e+000     1.889980e+000     6.065150e+000 
       1987          4          4          0          0          0     1.700000e+000     1.889980e+000     4.041380e+000 
       1987          4          5          0          0          0     4.000000e-001     1.889980e+000     2.563490e+000 
       1987          4          6          0          0          0     0.000000e+000     1.889980e+000     1.862030e+000 
       1987          4          7          0          0          0     0.000000e+000     1.889980e+000     1.558600e+000 
       1987          4          8          0          0          0     0.000000e+000     1.889980e+000     1.496340e+000 
       1987          4          9          0          0          0     5.900000e+000     1.889980e+000     9.337100e-001 
       1987          4         10          0          0          0     3.820000e+001     1.889980e+000     1.732405e+001 
       1987          4         11          0          0          0     0.000000e+000     1.889980e+000     5.660090e+000 
       1987          4         12          0          0          0     0.000000e+000     1.889980e+000     2.522180e+000 
       1987          4         13          0          0          0     0.000000e+000     1.889980e+000     1.478900e+000 
       1987          4         14          0          0          0     0.000000e+000     1.889980e+000     1.114850e+000 
       1987          4         15          0          0          0     0.000000e+000     1.889980e+000     9.068800e-001 
       1987          4         16          0          0          0     0.000000e+000     1.889980e+000     6.521200e-001 
       1987          4         17          0          0          0     0.000000e+000     1.889980e+000     5.157800e-001 
       1987          4         18          0          0          0     0.000000e+000     1.889980e+000     4.392800e-001 
       1987          4         19          0          0          0     0.000000e+000     1.889980e+000     4.442300e-001 
       1987          4         20          0          0          0     0.000000e+000     1.889980e+000     3.156300e-001 
       1987          4         21          0          0          0     2.610000e+001     1.889980e+000     8.766900e-001 
       1987          4         22          0          0          0     7.980000e+001     1.889980e+000     5.299665e+001 
       1987          4         23          0          0          0     3.400000e+000     1.889980e+000     1.038827e+001 
       1987          4         24          0          0          0     2.790000e+001     1.889980e+000     8.997410e+000 
       1987          4         25          0          0          0     1.000000e-001     1.889980e+000     1.913420e+000 
       1987          4         26          0          0          0     1.800000e+000     1.889980e+000     7.480100e-001 
       1987          4         27          0          0          0     1.100000e+000     1.889980e+000     4.216300e-001 
       1987          4         28          0          0          0     2.000000e-001     1.889980e+000     5.926000e-001 
       1987          4         29          0          0          0     4.300000e+000     1.889980e+000     1.550060e+000 
       1987          4         30          0          0          0     0.000000e+000     1.889980e+000     1.394620e+000 
       1987          5          1          0          0          0     2.600000e+001     1.889980e+000     4.596510e+000 
       1987          5          2          0          0          0     2.260000e+001     1.230000e+000     2.596472e+001 
       1987          5          3          0          0          0     0.000000e+000     1.230000e+000     3.453950e+000 
       1987          5          4          0          0          0     0.000000e+000     1.230000e+000     1.873150e+000 
       1987          5          5          0          0          0     3.200000e+001     1.230000e+000     1.083700e+001 
       1987          5          6          0          0          0     1.100000e+000     1.230000e+000     7.389770e+000 
       1987          5          7          0          0          0     8.000000e-001     1.230000e+000     4.062830e+000 
       1987          5          8          0          0          0     0.000000e+000     1.230000e+000     2.771990e+000 
       1987          5          9          0          0          0     0.000000e+000     1.230000e+000     1.852290e+000 
       1987          5         10          0          0          0     0.000000e+000     1.230000e+000     1.336320e+000 
       1987          5         11          0          0          0     0.000000e+000     1.230000e+000     1.073820e+000 
       1987          5         12          0          0          0     0.000000e+000     1.230000e+000     9.169500e-001 
       1987          5         13          0          0          0     0.000000e+000     1.230000e+000     8.470100e-001 
       1987          5         14          0          0          0     0.000000e+000     1.230000e+000     7.281500e-001 
       1987          5         15          0          0          0     0.000000e+000     1.230000e+000     6.264300e-001 
       1987          5         16          0          0          0     0.000000e+000     1.230000e+000     5.714400e-001 
       1987          5         17          0          0          0     3.000000e-001     1.230000e+000     5.690300e-001 
       1987          5         18          0          0          0     2.320000e+001     1.230000e+000     3.785770e+000 
       1987          5         19          0          0          0     2.470000e+001     1.230000e+000     9.094490e+000 
       1987          5         20          0          0          0     3.620000e+001     1.230000e+000     2.938649e+001 
       1987          5         21          0          0          0     0.000000e+000     1.230000e+000     9.412860e+000 
       1987          5         22          0          0          0     9.000000e-001     1.230000e+000     4.387390e+000 
       1987          5         23          0          0          0     0.000000e+000     1.230000e+000     2.857510e+000 
       1987          5         24          0          0          0     0.000000e+000     1.230000e+000     1.970510e+000 
       1987          5         25          0          0          0     0.000000e+000     1.230000e+000     1.489660e+000 
       1987          5         26          0          0          0     0.000000e+000     1.230000e+000     1.268260e+000 
       1987          5         27          0          0          0     0.000000e+000     1.230000e+000     1.114190e+000 
       1987          5         28          0          0          0     0.000000e+000     1.230000e+000     9.534800e-001 
       1987          5         29          0          0          0     7.180000e+001     1.230000e+000     3.187330e+001 
       1987          5         30          0          0          0     1.600000e+000     1.230000e+000     1.474569e+001 
       1987          5         31          0          0          0     1.200000e+001     1.230000e+000     4.567250e+000 
       1987          6          1          0          0          0     3.330000e+001     1.230000e+000     2.091315e+001 
       1987          6          2          0          0          0     5.600000e+000     9.000000e-001     1.209813e+001 
       1987          6          3          0          0          0     3.000000e+000     9.000000e-001     4.630290e+000 
       1987          6          4          0          0          0     1.320000e+001     9.000000e-001     6.038720e+000 
       1987          6          5          0          0          0     2.050000e+001     9.000000e-001     1.703891e+001 
       1987          6          6          0          0          0     2.000000e-001     9.000000e-001     7.260800e+000 
       1987          6          7          0          0          0     0.000000e+000     9.000000e-001     4.003910e+000 
       1987          6          8          0          0          0     0.000000e+000     9.000000e-001     2.908120e+000 
       1987          6          9          0          0          0     0.000000e+000     9.000000e-001     2.098210e+000 
       1987          6         10          0          0          0     0.000000e+000     9.000000e-001     1.607850e+000 
       1987          6         11          0          0          0     0.000000e+000     9.000000e-001     1.285920e+000 
       1987          6         12          0          0          0     0.000000e+000     9.000000e-001     1.082070e+000 
       1987          6         13          0          0          0     0.000000e+000     9.000000e-001     9.900700e-001 
       1987          6         14          0          0          0     3.300000e+000     9.000000e-001     9.106400e-001 
       1987          6         15          0          0          0     7.520000e+001     9.000000e-001     4.220661e+001 
       1987          6         16          0          0          0     1.640000e+001     9.000000e-001     1.760823e+001 
       1987          6         17          0          0          0     0.000000e+000     9.000000e-001     7.090720e+000 
       1987          6         18          0          0          0     3.000000e-001     9.000000e-001     3.840120e+000 
       1987          6         19          0          0          0     3.000000e-001     9.000000e-001     2.833850e+000 
       1987          6         20          0          0          0     1.360000e+001     9.000000e-001     4.732620e+000 
       1987          6         21          0          0          0     5.000000e-001     9.000000e-001     3.854750e+000 
       1987          6         22          0          0          0     0.000000e+000     9.000000e-001     2.773430e+000 
       1987          6         23          0          0          0     0.000000e+000     9.000000e-001     2.032400e+000 
       1987          6         24          0          0          0     0.000000e+000     9.000000e-001     1.451820e+000 
       1987          6         25          0          0          0     1.100000e+000     9.000000e-001     1.249460e+000 
       1987          6         26          0          0          0     5.000000e-001     9.000000e-001     1.151010e+000 
       1987          6         27          0          0          0     7.000000e-001     9.000000e-001     1.015350e+000 
       1987          6         28          0          0          0     2.500000e+000     9.000000e-001     8.897300e-001 
       1987          6         29          0          0          0     0.000000e+000     9.000000e-001     7.940000e-001 
       1987          6         30          0          0          0     3.850000e+001     9.000000e-001     1.284787e+001 
       1987          7          1          0          0          0     8.300000e+000     9.000000e-001     1.140914e+001 
       1987          7          2          0          0          0     8.000000e-001     9.700000e-001     4.022590e+000 
       1987          7          3          0          0          0     0.000000e+000     9.700000e-001     2.833360e+000 
       1987          7          4          0          0          0     0.000000e+000     9.700000e-001     2.026560e+000 
       1987          7          5          0          0          0     8.000000e-001     9.700000e-001     1.658240e+000 
       1987          7          6          0          0          0     0.000000e+000     9.700000e-001     1.232810e+000 
       1987          7          7          0          0          0     0.000000e+000     9.700000e-001     1.005750e+000 
       1987          7          8          0          0          0     2.100000e+000     9.700000e-001     8.842700e-001 
       1987          7          9          0          0          0     3.700000e+000     9.700000e-001     1.355550e+000 
       1987          7         10          0          0          0     5.200000e+000     9.700000e-001     1.699510e+000 
       1987          7         11          0          0          0     0.000000e+000     9.700000e-001     1.281060e+000 
       1987          7         12          0          0          0     0.000000e+000     9.700000e-001     9.974500e-001 
       1987          7         13          0          0          0     0.000000e+000     9.700000e-001     2.849640e+000 
       1987          7         14          0          0          0     0.000000e+000     9.700000e-001     4.892900e+000 
       1987          7         15          0          0          0     0.000000e+000     9.700000e-001     3.195050e+000 
       1987          7         16          0          0          0     0.000000e+000     9.700000e-001     2.345310e+000 
       1987          7         17          0          0          0     0.000000e+000     9.700000e-001     1.738470e+000 
       1987          7         18          0          0          0     4.000000e-001     9.700000e-001     1.340600e+000 
       1987          7         19          0          0          0     1.700000e+000     9.700000e-001     1.235020e+000 
       1987          7         20          0          0          0     2.300000e+000     9.700000e-001     1.020800e+000 
       1987          7         21          0          0          0     2.150000e+001     9.700000e-001     3.781420e+000 
       1987          7         22          0          0          0     7.600000e+000     9.700000e-001     6.252610e+000 
       1987          7         23          0          0          0     1.800000e+000     9.700000e-001     5.591760e+000 
       1987          7         24          0          0          0     0.000000e+000     9.700000e-001     3.442910e+000 
       1987          7         25          0          0          0     0.000000e+000     9.700000e-001     2.431910e+000 
       1987          7         26          0          0          0     0.000000e+000     9.700000e-001     1.822450e+000 
       1987          7         27          0          0          0     0.000000e+000     9.700000e-001     1.412450e+000 
       1987          7         28          0          0          0     1.100000e+000     9.700000e-001     1.074160e+000 
       1987          7         29          0          0          0     5.600000e+000     9.700000e-001     1.377560e+000 
       1987          7         30          0          0          0     1.700000e+000     9.700000e-001     1.210430e+000 
       1987          7         31          0          0          0     0.000000e+000     9.700000e-001     9.693100e-001 
       1987          8          1          0          0          0     1.060000e+001     9.700000e-001     1.159550e+000 
       1987          8          2          0          0          0     3.180000e+001     1.420000e+000     1.501369e+001 
       1987          8          3          0          0          0     3.000000e-001     1.420000e+000     5.678450e+000 
       1987          8          4          0          0          0     0.000000e+000     1.420000e+000     3.010720e+000 
       1987          8          5          0          0          0     3.390000e+001     1.420000e+000     1.043981e+001 
       1987          8          6          0          0          0     3.590000e+001     1.420000e+000     3.352786e+001 
       1987          8          7          0          0          0     6.000000e-001     1.420000e+000     7.006060e+000 
       1987          8          8          0          0          0     1.800000e+001     1.420000e+000     5.664400e+000 
       1987          8          9          0          0          0     0.000000e+000     1.420000e+000     4.219350e+000 
       1987          8         10          0          0          0     1.500000e+000     1.420000e+000     2.685470e+000 
       1987          8         11          0          0          0     3.600000e+000     1.420000e+000     2.130140e+000 
       1987          8         12          0          0          0     8.200000e+000     1.420000e+000     2.229240e+000 
       1987          8         13          0          0          0     7.000000e-001     1.420000e+000     2.477370e+000 
       1987          8         14          0          0          0     0.000000e+000     1.420000e+000     1.759710e+000 
       1987          8         15          0          0          0     0.000000e+000     1.420000e+000     1.391020e+000 
       1987          8         16          0          0          0     0.000000e+000     1.420000e+000     1.146380e+000 
       1987          8         17          0          0          0     0.000000e+000     1.420000e+000     8.882400e-001 
       1987          8         18          0          0          0     1.410000e+001     1.420000e+000     2.284490e+000 
       1987          8         19          0          0          0     0.000000e+000     1.420000e+000     2.049530e+000 
       1987          8         20          0          0          0     3.000000e-001     1.420000e+000     1.574980e+000 
       1987          8         21          0          0          0     0.000000e+000     1.420000e+000     1.263620e+000 
       1987          8         22          0          0          0     3.090000e+001     1.420000e+000     5.788310e+000 
       1987          8         23          0          0          0     2.870000e+001     1.420000e+000     2.184315e+001 
       1987          8         24          0          0          0     4.000000e-001     1.420000e+000     6.693520e+000 
       1987          8         25          0          0          0     0.000000e+000     1.420000e+000     3.123780e+000 
       1987          8         26          0          0          0     1.900000e+000     1.420000e+000     2.339580e+000 
       1987          8         27          0          0          0     8.800000e+000     1.420000e+000     3.039320e+000 
       1987          8         28          0          0          0     0.000000e+000     1.420000e+000     2.875440e+000 
       1987          8         29          0          0          0     0.000000e+000     1.420000e+000     1.991880e+000 
       1987          8         30          0          0          0     5.000000e-001     1.420000e+000     1.580020e+000 
       1987          8         31          0          0          0     4.000000e-001     1.420000e+000     1.270860e+000 
       1987          9          1          0          0          0     0.000000e+000     1.420000e+000     9.882300e-001 
       1987          9          2          0          0          0     0.000000e+000     1.880000e+000     9.663000e-001 
       1987          9          3          0          0          0     1.500000e+001     1.880000e+000     1.743890e+000 
       1987          9          4          0          0          0     4.720000e+001     1.880000e+000     2.519287e+001 
       1987          9          5          0          0          0     1.620000e+001     1.880000e+000     1.510856e+001 
       1987          9          6          0          0          0     2.600000e+000     1.880000e+000     6.454290e+000 
       1987          9          7          0          0          0     1.600000e+000     1.880000e+000     2.934190e+000 
       1987          9          8          0          0          0     4.000000e+000     1.880000e+000     2.419100e+000 
       1987          9          9          0          0          0     1.130000e+001     1.880000e+000     2.866590e+000 
       1987          9         10          0          0          0     1.190000e+001     1.880000e+000     9.918040e+000 
       1987          9         11          0          0          0     0.000000e+000     1.880000e+000     4.774520e+000 
       1987          9         12          0          0          0     3.520000e+001     1.880000e+000     1.571898e+001 
       1987          9         13          0          0          0     1.690000e+001     1.880000e+000     1.297290e+001 
       1987          9         14          0          0          0     1.220000e+001     1.880000e+000     1.223475e+001 
       1987          9         15          0          0          0     6.800000e+000     1.880000e+000     1.024302e+001 
       1987          9         16          0          0          0     4.000000e+000     1.880000e+000     5.731770e+000 
       1987          9         17          0          0          0     9.900000e+000     1.880000e+000     6.018720e+000 
       1987          9         18          0          0          0     5.700000e+000     1.880000e+000     6.435660e+000 
       1987          9         19          0          0          0     8.300000e+000     1.880000e+000     6.806990e+000 
       1987          9         20          0          0          0     0.000000e+000     1.880000e+000     4.878440e+000 
       1987          9         21          0          0          0     0.000000e+000     1.880000e+000     3.264110e+000 
       1987          9         22          0          0          0     1.700000e+000     1.880000e+000     2.337820e+000 
       1987          9         23          0          0          0     1.290000e+001     1.880000e+000     4.688370e+000 
       1987          9         24          0          0          0     1.000000e+000     1.880000e+000     2.705830e+000 
       1987          9         25          0          0          0     3.200000e+000     1.880000e+000     2.215380e+000 
       1987          9         26          0          0          0     0.000000e+000     1.880000e+000     1.565470e+000 
       1987          9         27          0          0          0     0.000000e+000     1.880000e+000     1.312090e+000 
       1987          9         28          0          0          0     0.000000e+000     1.880000e+000     1.118060e+000 
       1987          9         29          0          0          0     0.000000e+000     1.880000e+000     8.864100e-001 
       1987          9         30          0          0          0     0.000000e+000     1.880000e+000     7.388000e-001 
       1987         10          1          0          0          0     2.610000e+001     1.880000e+000     5.547990e+000 
       1987         10          2          0          0          0     5.000000e-001     2.400020e+000     5.070530e+000 
       1987         10          3          0          0          0     3.700000e+000     2.400020e+000     3.066920e+000 
       1987         10          4          0          0          0     9.000000e-001     2.400020e+000     2.684880e+000 
       1987         10          5          0          0          0     4.000000e-001     2.400020e+000     2.186660e+000 
       1987         10          6          0          0          0     6.500000e+000     2.400020e+000     1.864040e+000 
       1987         10          7          0          0          0     1.030000e+001     2.400020e+000     2.451610e+000 
       1987         10          8          0          0          0     3.320000e+001     2.400020e+000     1.293564e+001 
       1987         10          9          0          0          0     1.360000e+001     2.400020e+000     2.102415e+001 
       1987         10         10          0          0          0     1.170000e+001     2.400020e+000     7.749640e+000 
       1987         10         11          0          0          0     2.660000e+001     2.400020e+000     1.606392e+001 
       1987         10         12          0          0          0     8.300000e+000     2.400020e+000     1.274336e+001 
       1987         10         13          0          0          0     8.900000e+000     2.400020e+000     9.046970e+000 
       1987         10         14          0          0          0     9.600000e+001     2.400020e+000     6.532332e+001 
       1987         10         15          0          0          0     5.300000e+000     2.400020e+000     1.741748e+001 
       1987         10         16          0          0          0     0.000000e+000     2.400020e+000     6.421430e+000 
       1987         10         17          0          0          0     0.000000e+000     2.400020e+000     3.628880e+000 
       1987         10         18          0          0          0     0.000000e+000     2.400020e+000     2.489110e+000 
       1987         10         19          0          0          0     0.000000e+000     2.400020e+000     1.955080e+000 
       1987         10         20          0          0          0     0.000000e+000     2.400020e+000     1.414030e+000 
       1987         10         21          0          0          0     0.000000e+000     2.400020e+000     1.194770e+000 
       1987         10         22          0          0          0     0.000000e+000     2.400020e+000     9.333300e-001 
       1987         10         23          0          0          0     0.000000e+000     2.400020e+000     8.007900e-001 
       1987         10         24          0          0          0     1.460000e+001     2.400020e+000     9.920000e-001 
       1987         10         25          0          0          0     9.900000e+000     2.400020e+000     4.203060e+000 
       1987         10         26          0          0          0     2.900000e+000     2.400020e+000     1.575540e+000 
       1987         10         27          0          0          0     0.000000e+000     2.400020e+000     1.318030e+000 
       1987         10         28          0          0          0     0.000000e+000     2.400020e+000     1.219020e+000 
       1987         10         29          0          0          0     6.000000e+000     2.400020e+000     1.034090e+000 
       1987         10         30          0          0          0     4.960000e+001     2.400020e+000     2.644062e+001 
       1987         10         31          0          0          0     9.000000e-001     2.400020e+000     5.404600e+000 
       1987         11          1          0          0          0     2.400000e+000     2.400020e+000     2.629630e+000 
       1987         11          2          0          0          0     0.000000e+000     2.990000e+000     1.770950e+000 
       1987         11          3          0          0          0     0.000000e+000     2.990000e+000     1.467810e+000 
       1987         11          4          0          0          0     0.000000e+000     2.990000e+000     1.234740e+000 
       1987         11          5          0          0          0     1.370000e+001     2.990000e+000     1.531750e+000 
       1987         11          6          0          0          0     0.000000e+000     2.990000e+000     1.556090e+000 
       1987         11          7          0          0          0     0.000000e+000     2.990000e+000     9.916200e-001 
       1987         11          8          0          0          0     0.000000e+000     2.990000e+000     7.246700e-001 
       1987         11          9          0          0          0     2.390000e+001     2.990000e+000     2.064270e+000 
       1987         11         10          0          0          0     1.700000e+000     2.990000e+000     2.785340e+000 
       1987         11         11          0          0          0     3.000000e-001     2.990000e+000     1.331100e+000 
       1987         11         12          0          0          0     5.000000e-001     2.990000e+000     1.199700e+000 
       1987         11         13          0          0          0     6.000000e-001     2.990000e+000     1.043470e+000 
       1987         11         14          0          0          0     3.110000e+001     2.990000e+000     7.558100e+000 
       1987         11         15          0          0          0     4.700000e+000     2.990000e+000     5.994100e+000 
       1987         11         16          0          0          0     0.000000e+000     2.990000e+000     2.003890e+000 
       1987         11         17          0          0          0     2.000000e-001     2.990000e+000     1.346520e+000 
       1987         11         18          0          0          0     0.000000e+000     2.990000e+000     1.062590e+000 
       1987         11         19          0          0          0     0.000000e+000     2.990000e+000     8.894200e-001 
       1987         11         20          0          0          0     0.000000e+000     2.990000e+000     7.443400e-001 
       1987         11         21          0          0          0     0.000000e+000     2.990000e+000     6.616300e-001 
       1987         11         22          0          0          0     0.000000e+000     2.990000e+000     5.218700e-001 
       1987         11         23          0          0          0     6.800000e+000     2.990000e+000     4.370400e-001 
       1987         11         24          0          0          0     0.000000e+000     2.990000e+000     5.292700e-001 
       1987         11         25          0          0          0     6.000000e-001     2.990000e+000     3.904000e-001 
       1987         11         26          0          0          0     1.000000e+000     2.990000e+000     3.295000e-001 
       1987         11         27          0          0          0     2.380000e+001     2.990000e+000     2.073890e+000 
       1987         11         28          0          0          0     1.770000e+001     2.990000e+000     6.176110e+000 
       1987         11         29          0          0          0     3.370000e+001     2.990000e+000     1.125298e+001 
